date,product_id,units_sold,revenue,discount_rate
2025-05-03,SKU00028,1,131.35,0.0
2025-05-04,SKU00028,3,394.04999999999995,0.0
2025-05-05,SKU00028,1,131.35,0.0
2025-05-06,SKU00028,1,131.35,0.2798708102484952
2025-05-07,SKU00028,2,262.7,0.0
2025-05-10,SKU00028,1,131.35,0.0
2025-05-11,SKU00028,1,131.35,0.22127476829290388
2025-05-12,SKU00028,1,131.35,0.0
2025-05-13,SKU00028,2,262.7,0.0
2025-05-14,SKU00028,2,262.7,0.1840569260108076
2025-05-15,SKU00028,1,131.35,0.0
2025-05-17,SKU00028,2,262.7,0.22856500649540795
2025-05-18,SKU00028,1,131.35,0.0
2025-05-19,SKU00028,3,394.04999999999995,0.0
2025-05-21,SKU00028,1,131.35,0.0
2025-05-22,SKU00028,2,262.7,0.2964380330494829
2025-05-23,SKU00028,1,131.35,0.18057102439074707
2025-05-25,SKU00028,1,131.35,0.0
2025-05-26,SKU00028,3,394.04999999999995,0.11845454421896638
2025-06-01,SKU00028,2,262.7,0.0
2025-06-02,SKU00028,1,131.35,0.0
2025-06-03,SKU00028,1,131.35,0.0
2025-06-04,SKU00028,1,131.35,0.0
2025-06-05,SKU00028,1,131.35,0.0
2025-06-06,SKU00028,2,262.7,0.0
2025-06-07,SKU00028,2,262.7,0.23075267594122464
2025-06-08,SKU00028,1,131.35,0.0
2025-06-09,SKU00028,4,525.4,0.1303008748351089
2025-06-12,SKU00028,2,262.7,0.24168588640175964
2025-06-13,SKU00028,3,394.04999999999995,0.0
2025-06-15,SKU00028,2,262.7,0.0
2025-06-16,SKU00028,3,394.04999999999995,0.0
2025-06-20,SKU00028,1,131.35,0.0
2025-06-21,SKU00028,1,131.35,0.0
2025-06-23,SKU00028,2,262.7,0.0
2025-06-24,SKU00028,1,131.35,0.0
2025-06-25,SKU00028,2,262.7,0.0
2025-06-26,SKU00028,1,131.35,0.0
2025-06-27,SKU00028,1,131.35,0.0
2025-06-28,SKU00028,2,262.7,0.0
2025-06-29,SKU00028,1,131.35,0.0
2025-07-01,SKU00028,2,262.7,0.0
2025-07-02,SKU00028,1,131.35,0.0
2025-07-03,SKU00028,2,262.7,0.0
2025-07-06,SKU00028,1,131.35,0.0
2025-07-08,SKU00028,1,131.35,0.0
2025-07-09,SKU00028,1,131.35,0.10337883634157158
2025-07-12,SKU00028,2,262.7,0.0
2025-07-14,SKU00028,2,262.7,0.0
2025-07-15,SKU00028,2,262.7,0.26994492014309707
2025-07-16,SKU00028,2,262.7,0.0
2025-07-22,SKU00028,4,525.4,0.0
2025-07-23,SKU00028,2,262.7,0.25340321679981814
2025-07-31,SKU00028,1,131.35,0.0
2025-08-02,SKU00028,2,262.7,0.0
2025-08-03,SKU00028,2,262.7,0.0
2025-08-05,SKU00028,1,131.35,0.0
2025-08-06,SKU00028,1,131.35,0.0
2025-08-07,SKU00028,1,131.35,0.0
2025-08-08,SKU00028,1,131.35,0.0
2025-08-09,SKU00028,1,131.35,0.0
2025-08-10,SKU00028,2,262.7,0.0
2025-08-11,SKU00028,2,262.7,0.0
2025-08-13,SKU00028,1,131.35,0.0
2025-08-14,SKU00028,1,131.35,0.0
2025-08-15,SKU00028,1,131.35,0.0
2025-08-16,SKU00028,1,131.35,0.19736767775156971
2025-08-17,SKU00028,1,131.35,0.13416170006970216
2025-08-18,SKU00028,1,131.35,0.0
2025-08-21,SKU00028,1,131.35,0.26883153731768095
2025-08-22,SKU00028,1,131.35,0.0
2025-08-27,SKU00028,1,131.35,0.0
2025-08-28,SKU00028,1,131.35,0.0
2025-08-29,SKU00028,1,131.35,0.0
2025-08-31,SKU00028,2,262.7,0.0
2025-09-01,SKU00028,2,262.7,0.1127782796450984
2025-09-03,SKU00028,3,394.04999999999995,0.0
2025-09-04,SKU00028,2,262.7,0.0
2025-09-05,SKU00028,1,131.35,0.0
2025-09-06,SKU00028,1,131.35,0.0
2025-09-08,SKU00028,2,262.7,0.0
2025-09-09,SKU00028,1,131.35,0.0
2025-09-10,SKU00028,2,262.7,0.0
2025-09-13,SKU00028,2,262.7,0.0
2025-09-14,SKU00028,1,131.35,0.0
2025-09-15,SKU00028,2,262.7,0.0
2025-09-16,SKU00028,3,394.04999999999995,0.0
2025-09-19,SKU00028,1,131.35,0.0
2025-09-21,SKU00028,1,131.35,0.0
2025-09-27,SKU00028,3,394.04999999999995,0.0
2025-09-28,SKU00028,1,131.35,0.18640128108550486
2025-09-29,SKU00028,2,262.7,0.0
2025-09-30,SKU00028,1,131.35,0.0
2025-10-02,SKU00028,1,131.35,0.21645843378440033
2025-10-03,SKU00028,1,131.35,0.0
2025-10-05,SKU00028,1,131.35,0.0
2025-10-06,SKU00028,1,131.35,0.0
2025-10-07,SKU00028,1,131.35,0.0
2025-10-10,SKU00028,2,262.7,0.26597327305187024
2025-10-11,SKU00028,3,394.04999999999995,0.0
2025-10-15,SKU00028,1,131.35,0.0
2025-10-16,SKU00028,1,131.35,0.0
2025-10-17,SKU00028,2,262.7,0.0
2025-10-18,SKU00028,1,131.35,0.0
2025-10-20,SKU00028,1,131.35,0.0
2025-10-22,SKU00028,2,262.7,0.0
2025-10-24,SKU00028,2,262.7,0.0
2025-10-28,SKU00028,1,131.35,0.0
2025-10-31,SKU00028,1,131.35,0.0
2025-11-01,SKU00028,2,262.7,0.0
2025-11-02,SKU00028,4,525.4,0.11272840416722514
2025-11-05,SKU00028,4,525.4,0.2027240569359129
2025-11-06,SKU00028,3,394.04999999999995,0.0
2025-11-07,SKU00028,2,262.7,0.0
2025-11-08,SKU00028,2,262.7,0.0
2025-11-09,SKU00028,2,262.7,0.0
2025-11-10,SKU00028,2,262.7,0.0
2025-11-11,SKU00028,1,131.35,0.0
2025-11-12,SKU00028,3,394.04999999999995,0.0
2025-11-13,SKU00028,2,262.7,0.0
2025-11-14,SKU00028,5,656.75,0.0
2025-11-15,SKU00028,3,394.04999999999995,0.26207297998512613
2025-11-16,SKU00028,3,394.04999999999995,0.0
2025-11-17,SKU00028,1,131.35,0.0
2025-11-18,SKU00028,1,131.35,0.0
2025-11-19,SKU00028,3,394.04999999999995,0.0
2025-11-20,SKU00028,1,131.35,0.0
2025-11-21,SKU00028,3,394.04999999999995,0.0
2025-11-22,SKU00028,4,525.4,0.0
2025-11-23,SKU00028,1,131.35,0.0
2025-11-24,SKU00028,2,262.7,0.0
2025-11-25,SKU00028,2,262.7,0.0
2025-11-26,SKU00028,1,131.35,0.0
2025-11-27,SKU00028,1,131.35,0.0
2025-11-28,SKU00028,1,131.35,0.127909970279607
2025-11-29,SKU00028,4,525.4,0.0
2025-12-02,SKU00028,3,394.04999999999995,0.2586867643133247
2025-12-03,SKU00028,1,131.35,0.2397896751446252
2025-12-04,SKU00028,1,131.35,0.0
2025-12-06,SKU00028,3,394.04999999999995,0.0
2025-12-07,SKU00028,4,525.4,0.0
2025-12-08,SKU00028,2,262.7,0.0
2025-12-10,SKU00028,2,262.7,0.19487059692180794
2025-12-12,SKU00028,2,262.7,0.16088581722390377
2025-12-13,SKU00028,1,131.35,0.1587531373305645
2025-12-14,SKU00028,4,525.4,0.0
2025-12-15,SKU00028,1,131.35,0.0
2025-12-16,SKU00028,2,262.7,0.0
2025-12-17,SKU00028,1,131.35,0.0
2025-12-18,SKU00028,1,131.35,0.0
2025-12-19,SKU00028,1,131.35,0.20991709438522174
2025-12-20,SKU00028,1,131.35,0.0
2025-12-21,SKU00028,2,262.7,0.21691130367263373
2025-12-22,SKU00028,1,131.35,0.0
2025-12-23,SKU00028,2,262.7,0.0
2025-12-25,SKU00028,2,262.7,0.0
2025-12-26,SKU00028,1,131.35,0.0
2025-12-27,SKU00028,2,262.7,0.0
2025-12-28,SKU00028,3,394.04999999999995,0.22157119072225867
2025-12-30,SKU00028,2,262.7,0.0
2025-12-31,SKU00028,4,525.4,0.0
2026-01-02,SKU00028,2,262.7,0.0
2026-01-03,SKU00028,3,394.04999999999995,0.0
2026-01-04,SKU00028,4,525.4,0.0
2026-01-05,SKU00028,3,394.04999999999995,0.0
2026-01-06,SKU00028,2,262.7,0.0
2026-01-07,SKU00028,4,525.4,0.0
2026-01-08,SKU00028,1,131.35,0.0
2026-01-09,SKU00028,1,131.35,0.0
2026-01-10,SKU00028,5,656.75,0.0
2026-01-11,SKU00028,1,131.35,0.2850302880424219
2026-01-12,SKU00028,2,262.7,0.0
2026-01-15,SKU00028,1,131.35,0.0
2026-01-17,SKU00028,3,394.04999999999995,0.23933645752320834
2026-01-19,SKU00028,5,656.75,0.0
2026-01-20,SKU00028,1,131.35,0.0
2026-01-21,SKU00028,4,525.4,0.0
2026-01-22,SKU00028,1,131.35,0.0
2026-01-23,SKU00028,3,394.04999999999995,0.0
2026-01-24,SKU00028,4,525.4,0.0
2026-01-25,SKU00028,1,131.35,0.20566729725061528
2026-01-26,SKU00028,2,262.7,0.11998105454904834
2026-01-27,SKU00028,4,525.4,0.0
2026-01-28,SKU00028,1,131.35,0.0
2026-01-29,SKU00028,3,394.04999999999995,0.0
2025-01-31,SKU00029,2,207.5,0.0
2025-02-01,SKU00029,4,415.0,0.260037548862073
2025-02-02,SKU00029,1,103.75,0.0
2025-02-03,SKU00029,4,415.0,0.22302789192108508
2025-02-04,SKU00029,3,311.25,0.0
2025-02-05,SKU00029,4,415.0,0.25219721861800776
2025-02-06,SKU00029,2,207.5,0.0
2025-02-07,SKU00029,2,207.5,0.0
2025-02-09,SKU00029,1,103.75,0.0
2025-02-11,SKU00029,1,103.75,0.0
2025-02-12,SKU00029,4,415.0,0.0
2025-02-13,SKU00029,2,207.5,0.18084887569135483
2025-02-15,SKU00029,2,207.5,0.2004405013199705
2025-02-16,SKU00029,5,518.75,0.0
2025-02-17,SKU00029,4,415.0,0.0
2025-02-18,SKU00029,1,103.75,0.0
2025-02-19,SKU00029,2,207.5,0.15766132584348386
2025-02-20,SKU00029,2,207.5,0.0
2025-02-21,SKU00029,2,207.5,0.0
2025-02-22,SKU00029,2,207.5,0.1150775734426
2025-02-23,SKU00029,1,103.75,0.0
2025-02-24,SKU00029,2,207.5,0.2719832560446789
2025-02-26,SKU00029,1,103.75,0.0
2025-02-28,SKU00029,2,207.5,0.0
2025-03-01,SKU00029,2,207.5,0.16390322332398172
2025-03-02,SKU00029,4,415.0,0.0
2025-03-03,SKU00029,2,207.5,0.1744876479771446
2025-03-04,SKU00029,2,207.5,0.292176058386646
2025-03-05,SKU00029,5,518.75,0.0
2025-03-06,SKU00029,1,103.75,0.14154690989259774
2025-03-08,SKU00029,3,311.25,0.0
2025-03-09,SKU00029,2,207.5,0.0
2025-03-10,SKU00029,1,103.75,0.0
2025-03-11,SKU00029,1,103.75,0.1429354491208849
2025-03-13,SKU00029,2,207.5,0.0
2025-03-14,SKU00029,1,103.75,0.0
2025-03-15,SKU00029,3,311.25,0.0
2025-03-16,SKU00029,1,103.75,0.0
2025-03-17,SKU00029,1,103.75,0.0
2025-03-18,SKU00029,4,415.0,0.0
2025-03-19,SKU00029,2,207.5,0.0
2025-03-20,SKU00029,2,207.5,0.1347735281965481
2025-03-21,SKU00029,2,207.5,0.0
2025-03-22,SKU00029,4,415.0,0.0
2025-03-24,SKU00029,1,103.75,0.0
2025-03-25,SKU00029,3,311.25,0.0
2025-03-26,SKU00029,3,311.25,0.0
2025-03-27,SKU00029,2,207.5,0.0
2025-03-30,SKU00029,1,103.75,0.0
2025-03-31,SKU00029,2,207.5,0.0
2025-04-02,SKU00029,4,415.0,0.0
2025-04-04,SKU00029,1,103.75,0.19758505786065844
2025-04-05,SKU00029,9,933.75,0.0
2025-04-06,SKU00029,2,207.5,0.0
2025-04-07,SKU00029,1,103.75,0.28322447600447487
2025-04-09,SKU00029,1,103.75,0.0
2025-04-10,SKU00029,2,207.5,0.0
2025-04-11,SKU00029,1,103.75,0.0
2025-04-12,SKU00029,5,518.75,0.0
2025-04-13,SKU00029,3,311.25,0.0
2025-04-14,SKU00029,1,103.75,0.0
2025-04-15,SKU00029,3,311.25,0.0
2025-04-16,SKU00029,5,518.75,0.0
2025-04-17,SKU00029,1,103.75,0.0
2025-04-18,SKU00029,2,207.5,0.22675807309254423
2025-04-19,SKU00029,1,103.75,0.0
2025-04-20,SKU00029,2,207.5,0.0
2025-04-21,SKU00029,2,207.5,0.0
2025-04-22,SKU00029,1,103.75,0.0
2025-04-26,SKU00029,1,103.75,0.22819072672377014
2025-04-27,SKU00029,1,103.75,0.0
2025-04-29,SKU00029,1,103.75,0.0
2025-04-30,SKU00029,1,103.75,0.0
2025-05-01,SKU00029,1,103.75,0.0
2025-05-03,SKU00029,2,207.5,0.0
2025-05-04,SKU00029,3,311.25,0.0
2025-05-05,SKU00029,1,103.75,0.24614581247925743
2025-05-06,SKU00029,2,207.5,0.0
2025-05-07,SKU00029,2,207.5,0.0
2025-05-08,SKU00029,2,207.5,0.0
2025-05-09,SKU00029,4,415.0,0.0
2025-05-10,SKU00029,2,207.5,0.0
2025-05-11,SKU00029,1,103.75,0.0
2025-05-12,SKU00029,2,207.5,0.0
2025-05-13,SKU00029,3,311.25,0.0
2025-05-17,SKU00029,2,207.5,0.0
2025-05-18,SKU00029,3,311.25,0.238226667293975
2025-05-19,SKU00029,4,415.0,0.0
2025-05-21,SKU00029,3,311.25,0.0
2025-05-22,SKU00029,2,207.5,0.0
2025-05-23,SKU00029,1,103.75,0.2792474867998629
2025-05-24,SKU00029,5,518.75,0.0
2025-05-25,SKU00029,4,415.0,0.12449721839881799
2025-05-28,SKU00029,3,311.25,0.0
2025-05-29,SKU00029,1,103.75,0.0
2025-05-31,SKU00029,2,207.5,0.21563052533789728
2025-06-01,SKU00029,3,311.25,0.26848959580441006
2025-06-02,SKU00029,1,103.75,0.0
2025-06-03,SKU00029,2,207.5,0.0
2025-06-04,SKU00029,1,103.75,0.0
2025-06-06,SKU00029,2,207.5,0.0
2025-06-07,SKU00029,1,103.75,0.0
2025-06-09,SKU00029,3,311.25,0.0
2025-06-10,SKU00029,3,311.25,0.23355391339933468
2025-06-12,SKU00029,3,311.25,0.0
2025-06-14,SKU00029,1,103.75,0.1819996035866407
2025-06-15,SKU00029,3,311.25,0.2363856075540286
2025-06-16,SKU00029,1,103.75,0.0
2025-06-18,SKU00029,1,103.75,0.17792588190352346
2025-06-19,SKU00029,2,207.5,0.0
2025-06-20,SKU00029,1,103.75,0.2552141319489707
2025-06-22,SKU00029,3,311.25,0.0
2025-06-23,SKU00029,2,207.5,0.0
2025-06-24,SKU00029,2,207.5,0.0
2025-06-25,SKU00029,1,103.75,0.0
2025-06-26,SKU00029,2,207.5,0.0
2025-06-27,SKU00029,3,311.25,0.0
2025-06-28,SKU00029,4,415.0,0.0
2025-06-29,SKU00029,4,415.0,0.0
2025-07-01,SKU00029,1,103.75,0.0
2025-07-03,SKU00029,1,103.75,0.18683207257631984
2025-07-04,SKU00029,1,103.75,0.29879510291076505
2025-07-06,SKU00029,1,103.75,0.0
2025-07-07,SKU00029,1,103.75,0.0
2025-07-08,SKU00029,2,207.5,0.0
2025-07-11,SKU00029,1,103.75,0.0
2025-07-12,SKU00029,3,311.25,0.0
2025-07-14,SKU00029,1,103.75,0.0
2025-07-15,SKU00029,2,207.5,0.0
2025-07-17,SKU00029,1,103.75,0.0
2025-07-18,SKU00029,1,103.75,0.22416888714167732
2025-07-20,SKU00029,2,207.5,0.26912642236010476
2025-07-21,SKU00029,2,207.5,0.0
2025-07-23,SKU00029,4,415.0,0.0
2025-07-24,SKU00029,2,207.5,0.0
2025-07-25,SKU00029,1,103.75,0.18509342083541064
2025-07-27,SKU00029,2,207.5,0.0
2025-07-28,SKU00029,1,103.75,0.0
2025-07-29,SKU00029,3,311.25,0.0
2025-07-30,SKU00029,3,311.25,0.1647850987124509
2025-08-01,SKU00029,1,103.75,0.0
2025-08-02,SKU00029,4,415.0,0.27538101246242463
2025-08-03,SKU00029,1,103.75,0.2363690336189226
2025-08-04,SKU00029,1,103.75,0.0
2025-08-05,SKU00029,3,311.25,0.0
2025-08-06,SKU00029,5,518.75,0.0
2025-08-07,SKU00029,2,207.5,0.0
2025-08-08,SKU00029,2,207.5,0.0
2025-08-09,SKU00029,1,103.75,0.26807654877546083
2025-08-10,SKU00029,1,103.75,0.0
2025-08-11,SKU00029,2,207.5,0.0
2025-08-13,SKU00029,1,103.75,0.0
2025-08-14,SKU00029,1,103.75,0.0
2025-08-15,SKU00029,1,103.75,0.0
2025-08-16,SKU00029,3,311.25,0.0
2025-08-17,SKU00029,1,103.75,0.21082154778930248
2025-08-18,SKU00029,1,103.75,0.22743043228882107
2025-08-19,SKU00029,1,103.75,0.0
2025-08-20,SKU00029,3,311.25,0.0
2025-08-21,SKU00029,1,103.75,0.0
2025-08-23,SKU00029,3,311.25,0.15679177772548578
2025-08-24,SKU00029,3,311.25,0.0
2025-08-26,SKU00029,1,103.75,0.0
2025-08-27,SKU00029,2,207.5,0.0
2025-08-30,SKU00029,1,103.75,0.0
2025-08-31,SKU00029,1,103.75,0.0
2025-09-01,SKU00029,5,518.75,0.2311976097477199
2025-09-02,SKU00029,2,207.5,0.0
2025-09-03,SKU00029,1,103.75,0.0
2025-09-05,SKU00029,7,726.25,0.2415173418321381
2025-09-06,SKU00029,3,311.25,0.0
2025-09-07,SKU00029,3,311.25,0.0
2025-09-08,SKU00029,7,726.25,0.0
2025-09-09,SKU00029,8,830.0,0.0
2025-09-10,SKU00029,2,207.5,0.0
2025-09-11,SKU00029,4,415.0,0.173848845222543
2025-09-12,SKU00029,3,311.25,0.0
2025-09-13,SKU00029,3,311.25,0.0
2025-09-14,SKU00029,3,311.25,0.0
2025-09-15,SKU00029,2,207.5,0.0
2025-09-16,SKU00029,5,518.75,0.0
2025-09-17,SKU00029,4,415.0,0.0
2025-09-18,SKU00029,2,207.5,0.0
2025-09-19,SKU00029,2,207.5,0.0
2025-09-21,SKU00029,6,622.5,0.0
2025-09-22,SKU00029,1,103.75,0.0
2025-09-23,SKU00029,2,207.5,0.10856668514460788
2025-09-24,SKU00029,3,311.25,0.0
2025-09-25,SKU00029,6,622.5,0.1444964572863186
2025-09-26,SKU00029,2,207.5,0.0
2025-09-27,SKU00029,4,415.0,0.0
2025-09-28,SKU00029,3,311.25,0.0
2025-09-29,SKU00029,2,207.5,0.0
2025-10-01,SKU00029,4,415.0,0.2936829278441838
2025-10-02,SKU00029,3,311.25,0.0
2025-10-03,SKU00029,2,207.5,0.15438866762559927
2025-10-04,SKU00029,3,311.25,0.0
2025-10-05,SKU00029,5,518.75,0.0
2025-10-06,SKU00029,1,103.75,0.0
2025-10-07,SKU00029,1,103.75,0.0
2025-10-08,SKU00029,5,518.75,0.0
2025-10-09,SKU00029,4,415.0,0.1285650485041949
2025-10-10,SKU00029,2,207.5,0.13100463790283873
2025-10-11,SKU00029,3,311.25,0.0
2025-10-12,SKU00029,2,207.5,0.13852095359253264
2025-10-13,SKU00029,4,415.0,0.0
2025-10-14,SKU00029,1,103.75,0.11845388716312306
2025-10-15,SKU00029,4,415.0,0.0
2025-10-16,SKU00029,3,311.25,0.0
2025-10-17,SKU00029,2,207.5,0.0
2025-10-18,SKU00029,5,518.75,0.1492549394771893
2025-10-19,SKU00029,4,415.0,0.0
2025-10-20,SKU00029,3,311.25,0.0
2025-10-21,SKU00029,2,207.5,0.0
2025-10-22,SKU00029,1,103.75,0.2532286936687358
2025-10-23,SKU00029,2,207.5,0.2651284068936941
2025-10-24,SKU00029,4,415.0,0.0
2025-10-25,SKU00029,5,518.75,0.0
2025-10-26,SKU00029,5,518.75,0.0
2025-10-28,SKU00029,5,518.75,0.0
2025-10-29,SKU00029,1,103.75,0.28532684823937626
2025-10-30,SKU00029,2,207.5,0.27899099186078
2025-10-31,SKU00029,1,103.75,0.0
2025-11-01,SKU00029,3,311.25,0.0
2025-11-02,SKU00029,2,207.5,0.16658326815305205
2025-11-03,SKU00029,5,518.75,0.0
2025-11-04,SKU00029,3,311.25,0.0
2025-11-05,SKU00029,3,311.25,0.0
2025-11-06,SKU00029,4,415.0,0.0
2025-11-07,SKU00029,3,311.25,0.0
2025-11-08,SKU00029,5,518.75,0.0
2025-11-09,SKU00029,1,103.75,0.0
2025-11-10,SKU00029,1,103.75,0.0
2025-11-11,SKU00029,3,311.25,0.0
2025-11-12,SKU00029,3,311.25,0.0
2025-11-13,SKU00029,3,311.25,0.0
2025-11-14,SKU00029,2,207.5,0.0
2025-11-15,SKU00029,2,207.5,0.0
2025-11-16,SKU00029,5,518.75,0.0
2025-11-17,SKU00029,3,311.25,0.0
2025-11-18,SKU00029,7,726.25,0.0
2025-11-19,SKU00029,5,518.75,0.0
2025-11-20,SKU00029,4,415.0,0.0
2025-11-21,SKU00029,3,311.25,0.0
2025-11-22,SKU00029,4,415.0,0.0
2025-11-23,SKU00029,3,311.25,0.0
2025-11-24,SKU00029,1,103.75,0.0
2025-11-25,SKU00029,4,415.0,0.0
2025-11-26,SKU00029,1,103.75,0.0
2025-11-27,SKU00029,2,207.5,0.0
2025-11-28,SKU00029,4,415.0,0.0
2025-11-29,SKU00029,4,415.0,0.0
2025-11-30,SKU00029,4,415.0,0.0
2025-12-02,SKU00029,2,207.5,0.0
2025-12-03,SKU00029,1,103.75,0.0
2025-12-04,SKU00029,3,311.25,0.0
2025-12-07,SKU00029,1,103.75,0.0
2025-12-09,SKU00029,1,103.75,0.0
2025-12-10,SKU00029,2,207.5,0.0
2025-12-11,SKU00029,2,207.5,0.0
2025-12-12,SKU00029,2,207.5,0.0
2025-12-13,SKU00029,2,207.5,0.17154286983602046
2025-12-14,SKU00029,3,311.25,0.0
2025-12-15,SKU00029,1,103.75,0.0
2025-12-16,SKU00029,1,103.75,0.22257392383944916
2025-12-19,SKU00029,4,415.0,0.0
2025-12-20,SKU00029,4,415.0,0.2605414731449476
2025-12-21,SKU00029,1,103.75,0.0
2025-12-22,SKU00029,2,207.5,0.0
2025-12-23,SKU00029,3,311.25,0.0
2025-12-25,SKU00029,1,103.75,0.0
2025-12-27,SKU00029,1,103.75,0.12212218749544962
2025-12-28,SKU00029,2,207.5,0.0
2025-12-29,SKU00029,1,103.75,0.0
2025-12-30,SKU00029,1,103.75,0.0
2025-12-31,SKU00029,1,103.75,0.0
2026-01-01,SKU00029,2,207.5,0.1348234338076358
2026-01-03,SKU00029,1,103.75,0.1555100830861065
2026-01-06,SKU00029,2,207.5,0.0
2026-01-07,SKU00029,3,311.25,0.0
2026-01-08,SKU00029,3,311.25,0.0
2026-01-09,SKU00029,2,207.5,0.0
2026-01-10,SKU00029,1,103.75,0.0
2026-01-12,SKU00029,2,207.5,0.0
2026-01-13,SKU00029,1,103.75,0.0
2026-01-16,SKU00029,2,207.5,0.2763492639216163
2026-01-17,SKU00029,1,103.75,0.1315863268065583
2026-01-19,SKU00029,1,103.75,0.0
2026-01-22,SKU00029,2,207.5,0.0
2026-01-23,SKU00029,1,103.75,0.12384469413635522
2026-01-24,SKU00029,3,311.25,0.0
2026-01-25,SKU00029,2,207.5,0.0
2026-01-27,SKU00029,2,207.5,0.0
2026-01-28,SKU00029,1,103.75,0.0
2025-01-30,SKU00030,2,65.34,0.1461256259476683
2025-01-31,SKU00030,1,32.67,0.20632776436244699
2025-02-01,SKU00030,4,130.68,0.0
2025-02-02,SKU00030,2,65.34,0.1190439338556296
2025-02-03,SKU00030,1,32.67,0.14787190503327094
2025-02-05,SKU00030,1,32.67,0.0
2025-02-06,SKU00030,2,65.34,0.11235883385250221
2025-02-08,SKU00030,1,32.67,0.0
2025-02-09,SKU00030,2,65.34,0.0
2025-02-10,SKU00030,1,32.67,0.1681024065264656
2025-02-11,SKU00030,2,65.34,0.0
2025-02-12,SKU00030,2,65.34,0.24799238945315213
2025-02-13,SKU00030,1,32.67,0.0
2025-02-14,SKU00030,2,65.34,0.0
2025-02-15,SKU00030,4,130.68,0.0
2025-02-16,SKU00030,1,32.67,0.25878436383550774
2025-02-18,SKU00030,1,32.67,0.0
2025-02-19,SKU00030,1,32.67,0.17701415069533818
2025-02-20,SKU00030,1,32.67,0.0
2025-02-21,SKU00030,3,98.01,0.0
2025-02-24,SKU00030,1,32.67,0.0
2025-02-25,SKU00030,1,32.67,0.24801800715665479
2025-02-26,SKU00030,3,98.01,0.0
2025-02-27,SKU00030,3,98.01,0.0
2025-02-28,SKU00030,3,98.01,0.11605589042615892
2025-03-01,SKU00030,2,65.34,0.0
2025-03-02,SKU00030,2,65.34,0.0
2025-03-03,SKU00030,4,130.68,0.0
2025-03-05,SKU00030,2,65.34,0.0
2025-03-06,SKU00030,2,65.34,0.21509972834605123
2025-03-07,SKU00030,4,130.68,0.0
2025-03-08,SKU00030,5,163.35000000000002,0.0
2025-03-10,SKU00030,4,130.68,0.0
2025-03-12,SKU00030,2,65.34,0.0
2025-03-13,SKU00030,2,65.34,0.0
2025-03-14,SKU00030,3,98.01,0.0
2025-03-15,SKU00030,3,98.01,0.0
2025-03-16,SKU00030,5,163.35000000000002,0.0
2025-03-17,SKU00030,1,32.67,0.0
2025-03-18,SKU00030,2,65.34,0.0
2025-03-20,SKU00030,3,98.01,0.2738009395272426
2025-03-21,SKU00030,2,65.34,0.0
2025-03-22,SKU00030,2,65.34,0.0
2025-03-23,SKU00030,6,196.02,0.0
2025-03-24,SKU00030,1,32.67,0.2691606196049182
2025-03-27,SKU00030,1,32.67,0.0
2025-03-28,SKU00030,1,32.67,0.0
2025-03-29,SKU00030,3,98.01,0.0
2025-03-30,SKU00030,1,32.67,0.0
2025-03-31,SKU00030,2,65.34,0.0
2025-04-01,SKU00030,1,32.67,0.12864024528809354
2025-04-02,SKU00030,2,65.34,0.0
2025-04-03,SKU00030,2,65.34,0.0
2025-04-04,SKU00030,3,98.01,0.0
2025-04-05,SKU00030,2,65.34,0.0
2025-04-06,SKU00030,3,98.01,0.0
2025-04-07,SKU00030,1,32.67,0.0
2025-04-08,SKU00030,2,65.34,0.0
2025-04-09,SKU00030,1,32.67,0.2970863347363877
2025-04-10,SKU00030,3,98.01,0.0
2025-04-11,SKU00030,2,65.34,0.25578864704786375
2025-04-12,SKU00030,2,65.34,0.1775670495686359
2025-04-13,SKU00030,2,65.34,0.0
2025-04-14,SKU00030,1,32.67,0.1890232888844589
2025-04-16,SKU00030,1,32.67,0.0
2025-04-17,SKU00030,2,65.34,0.13661573975298286
2025-04-18,SKU00030,2,65.34,0.0
2025-04-20,SKU00030,2,65.34,0.0
2025-04-21,SKU00030,2,65.34,0.0
2025-04-22,SKU00030,3,98.01,0.0
2025-04-23,SKU00030,2,65.34,0.0
2025-04-24,SKU00030,1,32.67,0.0
2025-04-27,SKU00030,2,65.34,0.0
2025-04-28,SKU00030,2,65.34,0.0
2025-04-30,SKU00030,2,65.34,0.0
2025-05-01,SKU00030,2,65.34,0.0
2025-05-02,SKU00030,1,32.67,0.0
2025-05-03,SKU00030,1,32.67,0.0
2025-05-04,SKU00030,2,65.34,0.0
2025-05-05,SKU00030,1,32.67,0.2344335646245429
2025-05-06,SKU00030,2,65.34,0.0
2025-05-07,SKU00030,3,98.01,0.0
2025-05-08,SKU00030,2,65.34,0.28893156086119265
2025-05-09,SKU00030,3,98.01,0.0
2025-05-10,SKU00030,1,32.67,0.0
2025-05-11,SKU00030,3,98.01,0.0
2025-05-13,SKU00030,2,65.34,0.12204940810972716
2025-05-14,SKU00030,2,65.34,0.0
2025-05-15,SKU00030,3,98.01,0.1294688534549208
2025-05-16,SKU00030,1,32.67,0.0
2025-05-17,SKU00030,2,65.34,0.0
2025-05-18,SKU00030,3,98.01,0.0
2025-05-19,SKU00030,1,32.67,0.0
2025-05-20,SKU00030,1,32.67,0.0
2025-05-22,SKU00030,1,32.67,0.0
2025-05-23,SKU00030,2,65.34,0.20395047857062026
